ID,VesselID,Connectivity,Position,Radius,LengthAlongVessel,Elasticity,R1,R2,C,Thickness,Type
2218,119,"2217,2219","36.94075561179051,-36.93805084331355,43.85488648186281",0.629803,26.490174,1600000.000000,,,,0.211173,0,
2219,119,"2218,2220","35.42640761320369,-37.98044510655374,42.15060467622508",0.629803,28.898372,1600000.000000,,,,0.211173,0,
2220,119,"2219,2221","35.134296233986774,-39.17145445424456,39.85602688549251",0.629803,31.306569,1600000.000000,,,,0.211173,0,
2221,119,"2220,2222","34.453916547047335,-40.078591751151635,37.51252801654577",0.629803,33.714767,1600000.000000,,,,0.211173,0,
2222,119,"2221,2223","33.92613286210004,-41.56255445238544,35.51544477027092",0.629803,36.122965,1600000.000000,,,,0.211173,0,
2223,119,"2222,2224","33.38197421404645,-43.7605859030641,34.25809868422107",0.629803,38.531162,1600000.000000,,,,0.211173,0,
2224,119,"2223,2225","31.79945991862113,-45.27086226575251,34.7063077133461",0.629803,40.939360,1600000.000000,,,,0.211173,0,
2225,119,"2224,2226","30.899391598965472,-46.098621941160225,36.58184709985467",0.629803,43.347557,1600000.000000,,,,0.211173,0,
2226,119,"2225,2227","31.022947018146027,-46.59279871447273,39.13494813931705",0.629803,45.755755,1600000.000000,,,,0.211173,0,
2227,119,"2226,2228","31.146502437326582,-47.08697548778524,41.68804917877943",0.629803,48.163953,1600000.000000,,,,0.211173,0,
2228,119,"2227,2229","32.456596221727345,-47.78682308817716,43.65175394046012",0.629803,50.572150,1600000.000000,,,,0.211173,0,
2229,119,"2228","31.4836387863535,-46.489556712380725,44.633595441927056",0.629803,52.980348,1600000.000000,15551276615.008352,61513162610.006615,0.000000,0.211173,2,
2230,120,"3869,2231","39.59089758175256,27.239969155458727,-28.7592569923218",0.932059,0.000000,1600000.000000,,,,0.285199,0,
2231,120,"2230,2232","41.493268468150575,26.67831243991255,-27.355150551059513",0.932059,2.247988,1600000.000000,,,,0.285199,0,
2232,120,"2233,2231","42.8322085958581,25.36558862216905,-25.879544465290504",0.932059,4.495976,1600000.000000,,,,0.285199,0,
2233,120,"2232,3870","44.56383637301335,23.888641857116962,-25.07288721082738",0.932059,6.743964,1600000.000000,,,,0.285199,0,
2234,121,"3869,2235","39.59089758175256,27.239969155458727,-28.7592569923218",0.706232,0.000000,1600000.000000,,,,0.231267,0,
2235,121,"2234,2236","40.201348629819144,29.171825111585683,-27.753848452587093",0.706232,2.414157,1600000.000000,,,,0.231267,0,
2236,121,"2237,2235","40.23952839558933,31.50665734708311,-27.54125914342822",0.706232,4.828313,1600000.000000,,,,0.231267,0,
2237,121,"2236,2238","41.59731041275135,33.39735452819631,-27.14607351311628",0.706232,7.242470,1600000.000000,,,,0.231267,0,
2238,121,"2239,2237","42.91667532830985,35.09006384480159,-27.037959806597144",0.706232,9.656626,1600000.000000,,,,0.231267,0,
2239,121,"2238,2240","44.41149719482832,35.86446315996616,-25.20974875505904",0.706232,12.070783,1600000.000000,,,,0.231267,0,
2240,121,"2239,2241","45.20285725788187,35.455580406850906,-22.75659786411309",0.706232,14.484939,1600000.000000,,,,0.231267,0,
2241,121,"2242,2240","44.24554780528427,34.85029845300385,-21.072356431738495",0.706232,16.899096,1600000.000000,,,,0.231267,0,
2242,121,"2241,2243","42.011742090268946,34.10164873101531,-19.9494046205411",0.706232,19.313252,1600000.000000,,,,0.231267,0,
2243,121,"2244,2242","39.74818876038189,33.22700920903895,-18.99520112744901",0.706232,21.727409,1600000.000000,,,,0.231267,0,
2244,121,"2245,2243","37.44458201545537,32.683973846484484,-18.04198960839204",0.706232,24.141565,1600000.000000,,,,0.231267,0,
2245,121,"2244,2246","35.070395223677906,32.94681069224495,-16.99054345228119",0.706232,26.555722,1600000.000000,,,,0.231267,0,
2246,121,"2247,2245","32.69620843190046,33.20964753800542,-15.939097296170344",0.706232,28.969878,1600000.000000,,,,0.231267,0,
2247,121,"2248,2246","31.48765224713813,34.60297969157944,-14.358192928515262",0.706232,31.384035,1600000.000000,,,,0.231267,0,
2248,121,"2247,2249","30.83433621537638,36.03651592280001,-12.296029960388049",0.706232,33.798191,1600000.000000,,,,0.231267,0,
2249,121,"2250,2248","31.346083850536395,38.351299123431616,-11.931832860777956",0.706232,36.212348,1600000.000000,,,,0.231267,0,
2250,121,"2249,2251","33.25117870361597,39.11701475385363,-12.90008190272965",0.706232,38.626504,1600000.000000,,,,0.231267,0,
2251,121,"2252,2250","34.60977056241695,38.19595012174468,-14.896358515118276",0.706232,41.040661,1600000.000000,,,,0.231267,0,
2252,121,"2251,2253","36.356952022079255,37.57895899687201,-16.09546981116089",0.706232,43.454817,1600000.000000,,,,0.231267,0,
2253,121,"2254,2252","38.83062747934934,38.386169434197484,-16.29727712250662",0.706232,45.868974,1600000.000000,,,,0.231267,0,
2254,121,"2253,2255","41.07958303571189,39.65979501121886,-16.359303433559877",0.706232,48.283130,1600000.000000,,,,0.231267,0,
2255,121,"3875,2254","42.94223592394624,41.315322505206865,-15.689036938319509",0.706232,50.697287,1600000.000000,,,,0.231267,0,
2256,122,"2257,3870","44.56383637301335,23.888641857116962,-25.07288721082738",0.637654,0.000000,1600000.000000,,,,0.213283,0,
2257,122,"2258,2256","43.66888557212542,21.985324268690935,-25.12663516397239",0.637654,2.397180,1600000.000000,,,,0.213283,0,
2258,122,"2257,2259","42.8482324438197,20.148665852797652,-23.53806970058023",0.637654,4.794360,1600000.000000,,,,0.213283,0,
2259,122,"2260,2258","42.201394675356674,17.905441141016855,-22.41648464174785",0.637654,7.191540,1600000.000000,,,,0.213283,0,
2260,122,"2259,2261","41.861228145018444,16.462485611819783,-20.301286503689493",0.637654,9.588720,1600000.000000,,,,0.213283,0,
2261,122,"2262,2260","41.81558355889899,14.986422271141436,-18.181611508674408",0.637654,11.985900,1600000.000000,,,,0.213283,0,
2262,122,"2263,2261","41.935554699466465,13.454412086944261,-16.269425887956707",0.637654,14.383080,1600000.000000,,,,0.213283,0,
2263,122,"2264,2262","42.942348688931695,12.395744576438284,-14.152146697992686",0.637654,16.780259,1600000.000000,,,,0.213283,0,
2264,122,"2265,2263","42.94236783541922,11.236760910565792,-11.834241986668662",0.637654,19.177439,1600000.000000,,,,0.213283,0,
2265,122,"2264,2266","42.30709721134583,10.590823769724462,-9.417059620014113",0.637654,21.574619,1600000.000000,,,,0.213283,0,
2266,122,"2267,2265","41.174100297705,9.786369778472663,-7.244627313348539",0.637654,23.971799,1600000.000000,,,,0.213283,0,
2267,122,"2268,2266","39.852803856698436,8.924571994070336,-5.199248737875017",0.637654,26.368979,1600000.000000,,,,0.213283,0,
2268,122,"2267,2269","38.242044004248086,8.0166561282712,-3.3834660231020606",0.637654,28.766159,1600000.000000,,,,0.213283,0,
2269,122,"2270,2268","37.537120286989484,6.411655659526237,-1.5889295374280323",0.637654,31.163339,1600000.000000,,,,0.213283,0,
2270,122,"2269,3872","36.8884977011271,4.450780186425622,-0.2733862109624385",0.637654,33.560519,1600000.000000,,,,0.213283,0,
2271,123,"3870,2272","44.56383637301335,23.888641857116962,-25.07288721082738",0.765442,0.000000,1600000.000000,,,,0.246166,0,
2272,123,"2271,2273","45.16605524568968,24.510894397509254,-22.583780655222373",0.765442,2.437811,1600000.000000,,,,0.246166,0,
2273,123,"2274,2272","45.4422788990629,25.0337148200663,-20.01752395148554",0.765442,4.875622,1600000.000000,,,,0.246166,0,
2274,123,"2273,2275","44.61371284671333,26.182982810771065,-18.0866217866493",0.765442,7.313432,1600000.000000,,,,0.246166,0,
2275,123,"2276,2274","43.01581637849115,26.87307642768261,-16.182526853815485",0.765442,9.751243,1600000.000000,,,,0.246166,0,
2276,123,"2275,2277","41.42924466751101,27.28432181706489,-14.126144966589028",0.765442,12.189054,1600000.000000,,,,0.246166,0,
2277,123,"2276,2278","40.29952793686858,27.751248714186328,-11.791356620498707",0.765442,14.626865,1600000.000000,,,,0.246166,0,
2278,123,"2277,2279","39.06436663969134,27.43038519847345,-9.55841340464234",0.765442,17.064676,1600000.000000,,,,0.246166,0,
2279,123,"2278,2280","37.774865086110765,26.703538383361423,-7.377955496205952",0.765442,19.502486,1600000.000000,,,,0.246166,0,
2280,123,"2281,2279","36.01721178883822,25.35363263908323,-7.887649086283218",0.765442,21.940297,1600000.000000,,,,0.246166,0,
2281,123,"2280,2282","34.193344624195745,23.856862846589163,-9.018126937853042",0.765442,24.378108,1600000.000000,,,,0.246166,0,
2282,123,"2281,2283","35.127912342954126,22.274295138864336,-10.669148045022851",0.765442,26.815919,1600000.000000,,,,0.246166,0,
2283,123,"2282,2284","37.27789484153825,21.322178351533637,-11.859343877166932",0.765442,29.253730,1600000.000000,,,,0.246166,0,
2284,123,"2283,2285","39.188370940069845,21.868008099015455,-13.489027457397349",0.765442,31.691541,1600000.000000,,,,0.246166,0,
2285,123,"2284,2286","41.08472243821241,22.656745237579113,-15.127706280595037",0.765442,34.129351,1600000.000000,,,,0.246166,0,
2286,123,"2285,2287","43.15986736458483,23.80551262997999,-16.276455275151875",0.765442,36.567162,1600000.000000,,,,0.246166,0,
2287,123,"2286,2288","45.23501229095724,24.954280022380868,-17.42520426970871",0.765442,39.004973,1600000.000000,,,,0.246166,0,
2288,123,"2287,2289","47.23527957188873,26.10125494844643,-18.673103663252896",0.765442,41.442784,1600000.000000,,,,0.246166,0,
2289,123,"3871,2288","48.88811977181845,27.23991295504952,-20.381054030588853",0.765442,43.880595,1600000.000000,,,,0.246166,0,
2290,124,"2291,3871","48.88811977181845,27.23991295504952,-20.381054030588853",0.666719,0.000000,1600000.000000,,,,0.221003,0,
2291,124,"2290,2292","51.3594826178345,27.546360750499556,-19.461721319093197",0.666719,2.455507,1600000.000000,,,,0.221003,0,
2292,124,"2291,2293","53.83084546385055,27.852808545949603,-18.54238860759754",0.666719,4.911013,1600000.000000,,,,0.221003,0,
2293,124,"2294,2292","56.11889979719665,28.939056738669745,-17.855856672042098",0.666719,7.366520,1600000.000000,,,,0.221003,0,
2294,124,"2293,2295","58.20774072608648,30.157622539261197,-16.793106724825307",0.666719,9.822027,1600000.000000,,,,0.221003,0,
2295,124,"2296,2294","59.512964928371076,31.096858850548493,-14.842532223389341",0.666719,12.277533,1600000.000000,,,,0.221003,0,
2296,124,"2297,2295","59.69882197559468,30.68400365456076,-12.327735967166305",0.666719,14.733040,1600000.000000,,,,0.221003,0,
2297,124,"2296,2298","59.69884111497028,29.95471038865904,-9.775315834356116",0.666719,17.188547,1600000.000000,,,,0.221003,0,
2298,124,"2299,2297","59.69886070537902,28.788767546881232,-7.392750688493032",0.666719,19.644054,1600000.000000,,,,0.221003,0,
2299,124,"2298,2300","59.689704842801795,29.288473916382227,-4.908241773387514",0.666719,22.099560,1600000.000000,,,,0.221003,0,
2300,124,"2299,2301","59.324333064313706,30.746785981018377,-2.720718317644037",0.666719,24.555067,1600000.000000,,,,0.221003,0,
2301,124,"2302,2300","58.816496793942505,32.19123976526392,-0.5539811588101218",0.666719,27.010574,1600000.000000,,,,0.221003,0,
2302,124,"2301,2303","58.19715815610336,33.47120409514387,1.6647364365464123",0.666719,29.466080,1600000.000000,,,,0.221003,0,
2303,124,"2304,2302","57.87822674721431,33.754253474040404,4.206339301502386",0.666719,31.921587,1600000.000000,,,,0.221003,0,
2304,124,"2303,2305","57.667745623319114,33.31919073545695,6.816537629678001",0.666719,34.377094,1600000.000000,,,,0.221003,0,
2305,124,"2306,2304","57.64493280196759,31.959208223281557,9.068801383200505",0.666719,36.832600,1600000.000000,,,,0.221003,0,
2306,124,"2305,2307","56.740983176959645,30.0632459467867,10.582852860171979",0.666719,39.288107,1600000.000000,,,,0.221003,0,
2307,124,"2308,2306","54.91309945014807,28.314140258633827,10.551996787797105",0.666719,41.743614,1600000.000000,,,,0.221003,0,
2308,124,"2307,2309","52.97886680072833,26.538328562796412,10.427664101555923",0.666719,44.199121,1600000.000000,,,,0.221003,0,
2309,124,"2310,2308","51.445954286578115,24.911349767887625,9.524890240387347",0.666719,46.654627,1600000.000000,,,,0.221003,0,
2310,124,"2311,2309","48.99181247064249,23.929680577220886,9.770309778734676",0.666719,49.110134,1600000.000000,,,,0.221003,0,
2311,124,"2310,2312","46.686641138271185,22.750729388130246,10.349432899002535",0.666719,51.565641,1600000.000000,,,,0.221003,0,
2312,124,"2313,2311","44.68754659176113,21.462374677295813,11.328731860201882",0.666719,54.021147,1600000.000000,,,,0.221003,0,
2313,124,"2312,2314","43.91678448242443,19.201893907401868,12.458944745677574",0.666719,56.476654,1600000.000000,,,,0.221003,0,
2314,124,"2315,2313","42.37553664974356,17.705425463546735,13.733724640529815",0.666719,58.932161,1600000.000000,,,,0.221003,0,
2315,124,"2314,2316","41.31296664431865,17.25176767213835,16.077727217395992",0.666719,61.387667,1600000.000000,,,,0.221003,0,
2316,124,"2317,2315","39.62794407944085,17.74922612792292,18.06768984092734",0.666719,63.843174,1600000.000000,,,,0.221003,0,
2317,124,"2316,2318","37.848056654855455,18.10713148334776,20.00211906336599",0.666719,66.298681,1600000.000000,,,,0.221003,0,
2318,124,"2319,2317","36.04230159346141,18.426983665798414,21.921405504224175",0.666719,68.754187,1600000.000000,,,,0.221003,0,
2319,124,"2318,2320","34.44824543098986,19.595465978511672,23.585132132526457",0.666719,71.209694,1600000.000000,,,,0.221003,0,
2320,124,"2321,2319","34.44752958000369,21.466295715724367,25.196731978354308",0.666719,73.665201,1600000.000000,,,,0.221003,0,
2321,124,"2320,2322","34.21981616810597,23.90308591773176,24.54901160065113",0.666719,76.120708,1600000.000000,,,,0.221003,0,
2322,124,"2323,2321","36.29433513935224,24.82179172714906,25.927078317509558",0.666719,78.576214,1600000.000000,,,,0.221003,0,
2323,124,"2324,2322","38.407787191811465,26.008410328151577,26.14736950532223",0.666719,81.031721,1600000.000000,,,,0.221003,0,
2324,124,"2325,2323","40.43534078662894,27.535007342488086,26.349959524718496",0.666719,83.487228,1600000.000000,,,,0.221003,0,
2325,124,"2326,2324","42.77215566816188,28.663105858606723,26.348913058383594",0.666719,85.942734,1600000.000000,,,,0.221003,0,
2326,124,"2327,2325","45.18988979975097,29.721415850656506,26.319948096566108",0.666719,88.398241,1600000.000000,,,,0.221003,0,
2327,124,"2328,2326","47.39157309152937,31.054759601154874,26.769295982830464",0.666719,90.853748,1600000.000000,,,,0.221003,0,
2328,124,"2329,2327","48.23737322170221,33.281654819335955,27.222402943957604",0.666719,93.309254,1600000.000000,,,,0.221003,0,
2329,124,"2330,2328","47.742463206769095,34.65055836485379,29.37157645768786",0.666719,95.764761,1600000.000000,,,,0.221003,0,
2330,124,"2331,2329","45.782045888594354,35.08462653106156,31.107970988926745",0.666719,98.220268,1600000.000000,,,,0.221003,0,
2331,124,"2330,2332","43.8216285704196,35.51869469726931,32.84436552016562",0.666719,100.675775,1600000.000000,,,,0.221003,0,
2332,124,"2333,2331","41.861266966367964,35.95290043681213,34.580747268510656",0.666719,103.131281,1600000.000000,,,,0.221003,0,
2333,124,"2332,2334","40.260846296614325,37.2758983171516,36.234545167551914",0.666719,105.586788,1600000.000000,,,,0.221003,0,
2334,124,"2335,2333","38.05144641132036,38.7130951658349,36.31573801446598",0.666719,108.042295,1600000.000000,,,,0.221003,0,
2335,124,"2334","35.9156535069103,39.9742136619523,37.26161644780343",0.666719,110.497801,1600000.000000,13797541525.538010,51161638598.199020,0.000000,0.221003,2,
2336,125,"3871,2337","48.88811977181845,27.23991295504952,-20.381054030588853",0.800231,0.000000,1600000.000000,,,,0.254659,0,
2337,125,"2336,2338","49.78991402021104,29.179970725909165,-19.71077724427767",0.800231,2.123644,1600000.000000,,,,0.254659,0,
2338,125,"2337","50.29349074257863,31.261485622758965,-20.38102030164559",0.800231,4.247287,1600000.000000,9384277516.037931,28184160818.562477,0.000000,0.254659,2,
2339,126,"2340,3872","36.8884977011271,4.450780186425622,-0.2733862109624385",0.750603,0.000000,1600000.000000,,,,0.242485,0,
2340,126,"2339,2341","39.088148571274026,3.047341157254151,-0.2104911040232962",0.750603,2.434489,1600000.000000,,,,0.242485,0,
2341,126,"2340,2342","41.57055377885759,2.4483052838968606,0.38437573429887617",0.750603,4.868977,1600000.000000,,,,0.242485,0,
2342,126,"2341,2343","43.973191441598715,3.0441793383299487,-0.5094176550650382",0.750603,7.303466,1600000.000000,,,,0.242485,0,
2343,126,"2342,2344","46.402945776710496,3.9755727334778266,-0.3922636233733236",0.750603,9.737955,1600000.000000,,,,0.242485,0,
2344,126,"2345,2343","48.79558127048115,4.932639896508836,-0.6348183628301026",0.750603,12.172444,1600000.000000,,,,0.242485,0,
2345,126,"2344,2346","51.1143580505519,5.888317226285667,-1.4000448834835284",0.750603,14.606932,1600000.000000,,,,0.242485,0,
2346,126,"2345,2347","53.06838358295614,6.98970533513261,-2.7767542582036167",0.750603,17.041421,1600000.000000,,,,0.242485,0,
2347,126,"2348,2346","55.11186539266769,7.925175531147882,-4.144379152342144",0.750603,19.475910,1600000.000000,,,,0.242485,0,
2348,126,"2347,2349","56.94090184646268,9.08551253132819,-5.578332422725678",0.750603,21.910398,1600000.000000,,,,0.242485,0,
2349,126,"2348,2350","57.973642165354,11.15641187688974,-6.308683079678388",0.750603,24.344887,1600000.000000,,,,0.242485,0,
2350,126,"2349,2351","59.907628206632715,12.418623087593419,-7.570872091574913",0.750603,26.779376,1600000.000000,,,,0.242485,0,
2351,126,"2350,2352","61.601120034857445,13.555647292249956,-6.863691165362923",0.750603,29.213864,1600000.000000,,,,0.242485,0,
2352,126,"2351,2353","62.83262409679021,14.055111077067192,-4.982601283936485",0.750603,31.648353,1600000.000000,,,,0.242485,0,
2353,126,"2352,2354","63.04133979951546,14.486394066815535,-2.3947386546168996",0.750603,34.082842,1600000.000000,,,,0.242485,0,
2354,126,"2353,2355","63.05026210502131,15.754789139754696,-0.09671597509500693",0.750603,36.517331,1600000.000000,,,,0.242485,0,
2355,126,"2354,2356","63.05027227736465,17.060525058093024,2.1883778876373285",0.750603,38.951819,1600000.000000,,,,0.242485,0,
